customer_id,tenure_years,age,region,channel,annual_premium,contacts_last_year,repeat_purchase,lapsed
C004699,2.16,28,east,agent,1657.75,2,0,1
C004700,4.24,37,north,bank,3958.42,1,0,0
C004701,10.01,49,north,agent,2170.47,2,0,0
C004702,8.25,50,south,bank,3050.2,0,0,0
C004703,10.22,29,north,direct,3919.25,1,1,0
C004704,6.46,40,east,direct,2816.32,3,0,0
C004705,3.18,33,east,direct,2857.53,0,0,1
C004706,13.34,38,north,agent,2180.34,0,0,0
C004707,0.66,20,south,direct,3428.6,2,0,0
C004708,5.8,42,north,agent,2143.05,2,0,0
C004709,1.07,32,east,agent,2639.97,0,1,0
C004710,4.09,18,south,broker,1579.38,1,0,0
C004711,7.66,56,west,bank,4911.52,0,0,0
C004712,3.53,65,west,broker,12359.11,2,1,0
C004713,1.03,66,south,direct,4586.78,2,0,0
C004714,3.55,49,south,bank,999.84,0,0,0
C004715,6.45,71,west,bank,7351.49,0,0,0
C004716,3.11,49,west,agent,1496.91,2,0,0
C004717,6.61,51,north,agent,2570.86,3,1,0
C004718,4.78,46,north,bank,12630.53,2,0,0
C004719,4.17,54,south,broker,5671.38,2,1,0
C004720,4.17,29,east,broker,1086.71,3,0,0
C004721,3.43,41,west,agent,2594.35,3,0,1
C004722,9.09,42,west,bank,2670.21,1,0,0
C004723,2.32,57,south,direct,2278.33,4,1,0
C004724,3.38,42,south,agent,3998.83,1,0,0
C004725,2.38,32,east,broker,3353.31,1,0,0
C004726,13.35,38,north,broker,5378.46,2,0,0
C004727,9.36,45,west,bank,4423.14,1,0,0
C004728,0.77,62,south,bank,3121.44,4,0,0
C004729,3.33,18,south,agent,6371.6,1,1,0
C004730,7.48,48,east,agent,7882.82,2,1,0
C004731,7.36,38,north,direct,6690.01,1,0,0
C004732,17.04,37,north,agent,2827.53,1,0,0
C004733,13.07,45,south,agent,1584.94,4,1,0
C004734,3.88,24,west,bank,1011.49,2,0,0
C004735,16.91,43,south,agent,5043.17,3,1,0
C004736,5.33,40,north,direct,1972.59,2,0,0
C004737,8.61,46,east,direct,4622.75,3,1,0
C004738,4.66,29,west,direct,1078.13,3,0,1
C004739,7.24,53,west,agent,2763.75,0,1,0
C004740,2.63,18,west,bank,1395.04,4,0,0
C004741,1.72,28,west,bank,7981.5,6,0,0
C004742,4.92,20,north,agent,2733.47,1,0,0
C004743,5.92,41,west,agent,5485.66,3,0,0
C004744,3.06,54,east,agent,4832.02,2,0,0
C004745,4.46,42,north,agent,1146.04,1,0,1
C004746,2.27,45,south,direct,1717.46,1,1,0
C004747,7.41,20,west,bank,6395.68,1,0,0
C004748,3.13,35,west,broker,4002.17,1,0,0
C004749,9.9,41,north,bank,3177.32,2,0,0
C004750,4.19,62,west,bank,4004.76,0,1,0
C004751,2.55,48,south,bank,3802.44,0,0,0
C004752,1.63,64,south,broker,3851.93,2,1,0
C004753,6.13,33,east,agent,2701.31,4,1,0
C004754,3.2,51,east,agent,3671.07,1,0,0
C004755,3.24,34,west,agent,3810.87,2,0,0
C004756,4.23,40,west,broker,2826.09,2,0,0
C004757,1.53,46,east,agent,2146.93,3,1,0
C004758,1.84,60,west,direct,1561.04,2,0,0
C004759,8.96,46,north,direct,4371.57,0,0,0
C004760,4.37,32,east,agent,6570.26,1,1,0
C004761,5.45,35,west,broker,2136.21,1,0,0
C004762,5.34,59,west,agent,5654.21,1,0,0
C004763,4.32,48,north,agent,5602.77,1,0,0
C004764,0.25,53,east,direct,3547.06,5,0,1
C004765,8.58,43,east,agent,2707.38,1,1,0
C004766,6.81,32,east,direct,8206.75,0,0,0
C004767,5.02,37,east,broker,2170.09,1,0,0
C004768,0.49,41,east,direct,5456.03,4,0,1
C004769,8.25,36,north,direct,1881.34,2,1,1
C004770,3.93,62,north,broker,3409.64,1,0,0
C004771,1.82,52,east,agent,4548.3,3,1,0
C004772,1.32,30,south,bank,5044.33,1,0,0
C004773,4.35,54,east,bank,1211.58,6,0,0
C004774,2.98,43,west,bank,3132.58,2,1,0
C004775,11.58,45,north,broker,2819.67,0,1,0
C004776,5.55,39,east,broker,3489.41,0,0,0
C004777,8.78,47,north,bank,1372.05,4,0,0
C004778,8.49,35,east,agent,3631.42,1,0,0
C004779,9.09,31,west,direct,5396.64,4,0,0
C004780,7.42,55,south,broker,5047.16,1,0,0
C004781,4.88,55,west,bank,1749.6,4,0,0
C004782,2.6,57,west,agent,2158.45,1,1,0
C004783,6.1,23,south,bank,1259.48,3,0,0
C004784,4.13,47,west,agent,9371.89,2,1,0
C004785,2.94,48,east,bank,5787.41,3,0,0
C004786,6.8,55,east,bank,4456.18,5,1,0
C004787,4.14,81,east,agent,4406.93,3,0,0
C004788,3.77,64,north,direct,3401.16,2,0,1
C004789,1.15,63,west,agent,3254.9,0,0,0
C004790,1.52,48,south,direct,2725.05,1,0,1
C004791,2.75,42,west,broker,7547.56,2,0,0
C004792,5.81,54,south,direct,1842.65,8,0,0
C004793,6.31,61,south,bank,15834.19,1,0,0
C004794,4.89,40,south,broker,2426.32,3,0,0
C004795,3.76,36,south,agent,2984.78,3,0,0
C004796,17.88,47,south,bank,6142.29,2,0,0
C004797,0.38,52,east,broker,6093.28,2,1,0
C004798,5.21,53,south,bank,1660.31,0,0,0
C004799,1.1,50,south,direct,1355.97,1,0,1
C004800,5.16,37,south,broker,5775.85,0,1,0
C004801,2.06,54,west,direct,2072.54,1,1,0
C004802,3.98,57,west,direct,4090.11,2,1,0
C004803,3.48,60,east,bank,2923.86,2,0,0
C004804,7.64,30,west,agent,3149.63,2,0,0
C004805,7.32,35,east,broker,1919.27,4,0,0
C004806,6.23,54,east,agent,1363.45,0,1,0
C004807,6.29,40,south,agent,2385.83,2,0,0
C004808,4.66,32,east,bank,6156.3,2,0,1
C004809,5.31,55,west,bank,2980.89,0,0,0
C004810,7.93,40,east,agent,2015.58,3,0,0
C004811,5.22,60,east,agent,2223.97,4,0,0
C004812,8.53,42,south,bank,1672.52,3,0,1
C004813,1.1,57,west,bank,1612.47,2,0,0
C004814,11.79,44,south,broker,1699.52,3,0,0
C004815,17.61,47,south,direct,5282.09,3,1,0
C004816,5.77,60,north,bank,1400.96,2,0,0
C004817,5.0,31,west,direct,940.14,3,0,0
C004818,1.85,31,south,direct,4070.83,3,1,0
C004819,2.38,45,east,bank,3315.73,1,0,0
C004820,6.19,34,north,agent,711.26,1,0,0
C004821,4.48,32,west,agent,5849.28,3,0,0
C004822,1.29,52,east,bank,1225.64,0,0,0
C004823,8.6,60,north,broker,3767.13,2,0,0
C004824,4.95,35,south,agent,1741.79,1,0,0
C004825,0.48,39,west,agent,2841.01,2,0,0
C004826,5.95,23,north,bank,2230.39,0,0,0
C004827,5.31,45,north,direct,2640.87,1,0,0
C004828,4.25,57,east,broker,3143.23,2,0,0
C004829,2.28,44,east,agent,3805.95,1,0,0
C004830,4.96,28,north,agent,3653.68,4,1,0
C004831,6.67,29,north,agent,4218.2,2,1,1
C004832,5.94,37,east,direct,3026.63,4,0,1
C004833,6.21,26,west,bank,8302.56,2,0,0
C004834,5.18,46,west,agent,3895.06,3,0,0
C004835,1.23,63,south,bank,3686.67,2,1,0
C004836,16.18,45,east,agent,899.08,4,1,0
C004837,2.86,38,east,direct,2319.77,0,0,0
C004838,14.35,66,north,agent,4290.2,2,0,0
C004839,4.75,65,south,agent,2642.58,2,0,0
C004840,0.09,49,east,bank,6194.49,0,0,0
C004841,5.91,49,north,agent,11684.72,3,0,0
C004842,12.98,36,west,agent,8012.49,2,1,0
C004843,0.68,52,south,bank,3257.48,1,1,0
C004844,4.2,46,north,bank,4319.14,0,0,0
C004845,8.6,72,north,agent,3443.81,2,0,0
C004846,5.63,44,north,broker,2215.03,2,0,0
C004847,7.56,30,north,agent,5732.8,2,0,0
C004848,3.38,18,west,agent,6727.56,2,1,0
C004849,1.97,55,west,broker,3929.18,2,0,0
C004850,2.0,43,south,agent,11639.76,2,0,0
C004851,8.65,33,west,direct,2824.21,5,0,0
C004852,5.32,25,south,direct,3997.94,2,0,0
C004853,8.11,67,south,bank,4319.36,2,1,0
C004854,10.2,68,south,direct,5873.5,2,0,1
C004855,8.27,65,east,direct,6522.24,6,0,0
C004856,10.55,52,west,broker,3448.69,1,0,0
C004857,7.81,56,north,agent,3070.92,2,1,1
C004858,5.58,68,north,direct,5707.28,0,1,0
C004859,9.66,35,north,direct,3283.84,5,1,0
C004860,9.31,40,south,agent,2354.39,3,1,0
C004861,6.88,47,west,agent,9682.68,2,0,0
C004862,5.92,18,east,direct,12089.25,3,0,0
C004863,4.11,47,east,bank,1984.26,2,0,1
C004864,1.93,59,south,broker,5792.75,1,0,0
C004865,11.78,39,west,bank,2174.91,0,0,0
C004866,2.08,52,east,agent,5170.04,1,1,0
C004867,2.31,48,east,direct,5317.78,0,0,0
C004868,16.98,24,east,bank,6025.47,0,0,0
C004869,0.68,42,east,direct,4293.48,3,0,1
C004870,0.84,52,east,agent,3209.01,1,1,0
C004871,4.69,33,north,broker,2590.1,1,0,0
C004872,3.93,59,west,bank,6056.4,2,0,0
C004873,9.76,49,west,agent,2504.94,2,0,0
C004874,4.66,34,east,agent,1323.96,1,0,0
C004875,7.65,45,east,agent,3099.5,2,1,1
C004876,6.68,49,south,bank,4387.69,2,0,1
C004877,7.98,45,north,agent,2367.13,2,0,0
C004878,8.32,34,west,agent,12144.78,4,0,0
C004879,2.14,60,south,direct,3220.97,1,0,0
C004880,5.5,18,south,bank,1975.58,1,0,1
C004881,7.55,28,north,agent,1476.12,1,0,0
C004882,3.25,50,east,agent,2377.02,2,0,0
C004883,1.72,33,west,bank,5913.49,1,0,0
C004884,1.88,43,east,direct,4507.88,4,0,1
C004885,7.01,18,west,agent,2850.48,5,0,0
C004886,4.42,51,east,direct,3088.61,2,0,0
C004887,7.04,65,north,agent,6680.75,2,0,0
C004888,1.72,52,south,agent,3921.15,3,0,1
C004889,8.81,67,north,agent,3677.91,0,0,0
C004890,5.67,29,south,bank,1677.61,0,0,0
C004891,4.11,61,west,agent,2592.95,2,0,0
C004892,3.8,52,west,broker,2388.76,2,1,0
C004893,9.89,47,north,bank,10647.39,0,0,0
C004894,8.37,59,north,broker,2551.34,0,1,0
C004895,1.16,54,west,bank,11452.29,0,0,0
C004896,7.64,33,east,agent,9387.55,3,0,0
C004897,1.28,44,south,broker,8804.82,2,0,0
C004898,1.07,54,south,agent,8816.08,0,0,1
C004899,6.7,28,south,broker,5685.37,4,0,0
C004900,13.65,52,east,direct,6685.81,0,0,0
C004901,3.61,54,east,broker,2041.4,2,0,1
C004902,6.16,45,west,agent,6598.22,0,1,0
C004903,8.74,40,north,bank,2000.29,2,0,0
C004904,11.37,48,north,broker,5810.98,5,0,0
C004905,6.36,73,east,agent,1504.67,3,0,0
C004906,6.55,37,south,bank,4960.27,2,1,0
C004907,1.6,41,west,bank,824.78,1,0,0
C004908,6.46,58,south,agent,3456.75,2,0,0
C004909,13.01,55,south,agent,2761.4,2,1,0
C004910,3.78,46,east,bank,4872.47,3,0,0
C004911,4.32,55,north,direct,2712.67,1,0,0
C004912,1.82,28,west,bank,5436.07,2,0,0
C004913,6.65,68,north,agent,5271.02,1,0,0
C004914,10.92,54,east,agent,3511.76,2,0,0
C004915,4.77,57,west,direct,3392.95,0,1,0
C004916,6.34,39,south,direct,3016.03,3,0,0
C004917,11.04,34,north,bank,2529.2,1,1,0
C004918,5.21,51,west,direct,1922.62,1,1,0
C004919,4.79,60,south,direct,9944.75,1,0,0
C004920,9.16,40,south,broker,2595.78,2,0,0
C004921,2.14,50,east,bank,5760.62,2,0,0
C004922,1.35,38,east,agent,2994.85,2,1,0
C004923,3.01,48,west,agent,2468.99,3,1,0
C004924,9.13,58,west,bank,4176.18,2,1,0
C004925,5.78,60,south,direct,6958.75,0,0,1
C004926,5.28,51,east,direct,5092.41,1,0,0
C004927,6.74,52,north,agent,3320.64,3,0,0
C004928,7.45,55,north,bank,3071.34,3,0,0
C004929,5.27,28,north,direct,7421.15,1,0,0
C004930,2.2,42,south,agent,4019.49,2,1,1
C004931,12.01,64,north,broker,4791.94,3,1,0
C004932,7.0,52,north,bank,1260.39,3,0,0
C004933,4.4,57,east,bank,4397.37,1,0,0
C004934,2.07,38,east,direct,5642.32,3,0,0
C004935,4.69,36,south,broker,6798.24,1,0,0
C004936,2.76,59,east,agent,4142.77,2,0,0
C004937,1.69,39,east,agent,1313.83,3,1,0
C004938,14.04,29,west,broker,3981.12,2,1,0
C004939,4.42,56,north,agent,6786.96,1,0,0
C004940,4.95,30,east,direct,9618.63,5,0,1
C004941,6.91,41,south,agent,2659.75,1,0,0
C004942,8.19,44,south,bank,1899.23,2,0,0
C004943,14.78,41,south,bank,8235.27,4,1,0
C004944,1.58,33,south,agent,1830.01,1,1,0
C004945,2.8,56,south,broker,2268.72,2,0,0
C004946,5.13,41,south,direct,3827.13,4,0,0
C004947,5.27,58,south,broker,2676.69,2,0,1
C004948,5.41,21,north,agent,4759.37,2,0,0
C004949,7.69,49,east,direct,6081.9,3,0,0
C004950,1.58,26,south,bank,2870.38,4,0,0
C004951,1.7,41,west,agent,2886.7,4,0,1
C004952,8.41,46,north,bank,2836.76,4,0,0
C004953,10.8,51,north,direct,4426.84,2,1,0
C004954,1.21,43,west,agent,3351.28,5,0,0
C004955,12.83,33,south,broker,1478.36,2,1,0
C004956,1.26,49,west,bank,5013.34,2,0,0
C004957,3.45,46,south,broker,5921.02,3,0,0
C004958,1.25,28,south,broker,2454.27,0,0,0
C004959,3.58,64,east,agent,9569.69,2,0,0
C004960,8.61,38,south,agent,12158.03,6,0,0
C004961,9.24,41,north,agent,6924.84,0,0,0
C004962,4.66,18,north,bank,4024.46,2,0,0
C004963,2.17,33,east,broker,3853.9,1,0,0
C004964,0.61,54,west,bank,1507.38,3,0,0
C004965,9.85,60,east,broker,2480.27,0,1,0
C004966,5.3,37,north,bank,7214.84,1,0,0
C004967,2.89,56,west,direct,12384.55,1,0,0
C004968,9.93,63,east,direct,1678.97,1,0,0
C004969,4.39,53,west,bank,7714.7,1,1,0
C004970,3.03,40,south,bank,1948.67,4,0,0
C004971,5.63,49,south,agent,2784.91,1,1,0
C004972,1.88,38,south,direct,2196.85,4,0,0
C004973,6.59,44,west,agent,2444.96,1,1,0
C004974,8.28,59,north,broker,2969.77,1,1,0
C004975,4.74,58,north,bank,2016.24,1,1,0
C004976,6.68,46,north,agent,9325.51,4,0,0
C004977,6.63,43,north,direct,3690.73,4,0,0
C004978,4.68,31,west,broker,4016.89,5,1,0
C004979,1.1,56,west,agent,4064.25,2,0,0
C004980,6.96,54,north,bank,2397.43,2,1,0
C004981,3.65,29,north,agent,1809.41,1,0,0
C004982,3.57,36,west,direct,4723.64,1,0,1
C004983,2.62,25,west,broker,5161.47,2,0,0
C004984,14.77,37,north,bank,4594.06,0,0,0
C004985,5.37,49,south,broker,2115.52,1,1,0
C004986,7.17,38,west,bank,3328.57,1,0,0
C004987,5.47,39,south,direct,4296.88,2,0,0
C004988,2.72,39,east,broker,2932.11,1,0,0
C004989,2.4,37,west,direct,2322.28,0,0,0
C004990,1.55,26,east,agent,5357.82,5,0,0
C004991,2.09,35,west,agent,5584.78,1,0,0
C004992,0.21,18,west,direct,2280.02,0,0,0
C004993,10.44,30,east,bank,12919.81,0,0,0
C004994,10.74,48,north,direct,3678.95,0,0,0
C004995,10.28,44,west,direct,2888.29,3,0,0
C004996,3.58,52,west,bank,2843.88,1,0,1
C004997,8.41,42,west,direct,4724.6,3,0,0
C004998,2.95,44,south,bank,2621.58,1,0,0
C004999,4.6,67,south,bank,4673.89,1,0,0
C005000,4.23,39,south,bank,1839.4,2,0,0
C005001,12.84,22,south,direct,3251.75,0,0,0
C005002,0.62,60,west,agent,2913.12,2,0,0
C005003,7.13,45,east,direct,6810.14,4,0,0
C005004,3.89,47,north,agent,1541.69,3,0,0
C005005,2.18,34,east,direct,8997.5,1,0,0
C005006,9.37,43,west,bank,6267.52,4,0,0
C005007,10.87,46,north,agent,4605.03,2,1,0
C005008,3.94,19,west,broker,4938.65,2,0,0
C005009,2.19,43,south,direct,2429.0,1,0,1
C005010,2.68,47,south,agent,1990.74,4,0,0
C005011,1.3,46,west,direct,2549.25,0,0,0
C005012,2.39,47,west,agent,3609.41,1,0,1
C005013,2.75,48,east,broker,2184.81,4,1,0
C005014,1.46,48,east,direct,2755.62,2,0,0
C005015,4.88,42,west,agent,4113.16,4,0,0
C005016,10.08,62,east,direct,3513.04,2,0,0
C005017,8.86,43,north,bank,1389.39,2,0,0
C005018,8.53,30,east,direct,2037.53,3,0,0
C005019,6.76,32,west,bank,1771.58,5,0,0
C005020,7.11,50,west,agent,2140.52,3,1,0
C005021,1.91,18,south,agent,2850.98,2,0,0
C005022,9.25,50,north,agent,3750.04,4,0,0
C005023,5.56,55,east,direct,12010.9,2,0,0
C005024,6.29,45,west,agent,3542.25,1,0,0
C005025,13.26,25,north,agent,1692.25,0,1,0
C005026,6.9,61,east,direct,4255.4,4,0,0
C005027,5.78,18,north,direct,2024.02,3,0,0
C005028,9.79,34,west,agent,1798.69,2,0,0
C005029,4.71,48,south,agent,2581.21,3,0,0
C005030,8.22,45,north,broker,2116.63,2,0,0
C005031,3.22,34,north,bank,4069.47,1,0,0
C005032,7.59,27,north,agent,3966.76,0,0,0
C005033,3.25,43,south,bank,5220.41,3,0,0
C005034,5.57,44,east,bank,3681.79,2,0,0
C005035,4.96,50,west,agent,3352.64,2,1,0
C005036,5.82,66,west,bank,1797.72,1,0,0
C005037,3.15,36,west,direct,5196.47,2,0,0
C005038,1.57,53,east,bank,1608.24,0,0,0
C005039,2.88,23,east,agent,3340.71,3,0,0
C005040,4.49,74,south,bank,1960.77,6,1,1
C005041,12.15,39,north,broker,2390.53,2,0,0
C005042,6.24,62,east,agent,4282.36,1,0,0
C005043,5.74,29,north,bank,2126.34,5,1,0
C005044,3.07,52,east,bank,4726.47,3,0,0
C005045,2.06,36,south,agent,3156.04,2,1,1
C005046,3.5,34,south,direct,8936.59,4,0,0
C005047,2.17,74,west,bank,2963.93,0,0,0
C005048,5.86,18,south,agent,2654.45,2,0,0
C005049,3.74,48,south,bank,764.31,2,0,0
C005050,13.8,52,west,direct,1307.89,0,1,0
C005051,10.79,63,north,broker,3257.89,1,1,0
C005052,3.89,52,east,direct,5017.2,7,0,1
C005053,12.12,53,north,bank,4263.5,1,0,0
C005054,13.25,59,west,direct,3901.19,2,0,0
C005055,5.91,43,south,direct,8756.45,1,0,0
C005056,7.9,47,north,agent,2935.13,3,0,0
C005057,7.41,40,east,direct,11117.72,1,1,1
C005058,3.61,52,south,bank,1941.8,3,1,1
C005059,8.52,48,east,direct,3190.6,2,0,0
C005060,2.87,32,south,bank,1657.89,1,0,0
C005061,0.52,44,west,agent,3389.44,1,0,0
C005062,6.88,18,north,bank,3664.05,3,1,0
C005063,7.92,52,north,agent,2214.33,2,0,1
C005064,2.34,44,east,agent,4077.7,1,1,1
C005065,13.94,63,north,agent,3560.55,2,1,0
C005066,13.69,59,north,broker,3314.85,5,0,0
C005067,7.22,40,north,bank,2274.93,5,0,0
C005068,4.7,43,north,agent,2592.34,0,1,0
C005069,5.63,36,east,bank,6433.3,4,0,0
C005070,6.08,57,north,agent,6263.38,3,0,0
C005071,10.26,38,west,agent,5369.55,3,0,0
C005072,8.9,46,north,agent,1496.92,1,1,0
C005073,6.83,43,north,direct,4507.69,0,0,0
C005074,3.01,24,west,agent,7287.95,1,0,0
C005075,3.32,25,east,bank,6618.47,2,0,1
C005076,8.56,55,east,agent,2676.29,3,0,0
C005077,6.53,30,north,broker,5478.18,3,0,0
C005078,2.24,18,east,bank,7293.47,1,0,0
C005079,1.05,31,south,direct,6634.17,4,0,1
C005080,9.26,47,north,direct,4407.96,3,0,0
C005081,7.71,60,south,broker,18571.44,1,0,1
C005082,6.68,62,south,broker,3542.79,5,0,0
C005083,6.57,32,north,agent,3037.26,1,0,0
C005084,12.26,45,west,direct,709.22,0,1,1
C005085,3.08,57,east,direct,6001.66,4,0,0
C005086,2.45,58,south,agent,1859.86,3,1,0
C005087,6.59,32,west,direct,7051.1,2,0,0
C005088,10.94,28,north,direct,3446.03,1,1,0
C005089,2.3,35,south,agent,5293.54,2,0,0
C005090,9.81,35,north,bank,3167.8,1,1,0
C005091,13.94,45,north,broker,7213.35,2,1,0
C005092,4.65,60,north,agent,3168.3,1,0,0
C005093,3.53,19,east,bank,1763.94,2,0,0
C005094,4.72,50,south,agent,2465.48,2,1,1
C005095,6.79,25,east,agent,3866.73,1,0,0
C005096,14.54,47,north,direct,10019.37,0,1,0
C005097,14.53,67,west,agent,1085.32,2,1,0
C005098,8.66,44,north,agent,1229.79,2,0,0
C005099,7.41,33,north,direct,847.49,0,0,1
C005100,1.13,44,west,agent,1323.41,0,0,0
C005101,1.72,40,south,direct,10551.84,3,0,0
C005102,1.2,18,west,agent,8212.83,0,0,1
C005103,2.78,41,west,agent,4349.96,1,0,0
C005104,2.11,65,south,agent,4238.34,4,1,0
C005105,6.84,45,east,broker,6728.98,1,0,0
C005106,1.72,39,east,bank,1830.09,2,0,0
C005107,3.25,41,east,agent,9129.13,1,0,0
C005108,9.02,41,north,direct,6620.68,4,0,0
C005109,3.06,52,south,broker,3734.48,1,1,0
C005110,4.98,53,south,agent,5344.65,2,1,0
C005111,4.86,53,south,agent,7790.82,0,1,1
C005112,6.14,54,south,broker,8949.07,4,1,0
C005113,8.05,31,east,broker,7073.22,2,0,0
C005114,9.57,36,north,bank,6648.72,4,0,0
C005115,9.34,32,north,broker,1310.35,1,0,0
C005116,4.65,51,east,broker,1977.49,0,0,0
C005117,13.68,40,south,direct,5070.61,0,1,0
C005118,3.79,20,south,direct,2313.75,2,0,0
C005119,4.08,40,west,agent,4068.37,2,0,0
C005120,6.98,24,south,broker,3994.43,3,0,0
C005121,1.29,23,south,broker,2834.52,1,0,1
C005122,3.03,39,east,broker,2555.96,3,0,0
C005123,14.47,40,south,broker,11337.39,2,0,0
C005124,2.32,18,east,bank,1909.93,1,1,0
C005125,6.83,62,north,bank,7688.71,2,1,0
C005126,5.68,41,west,direct,4306.46,3,0,0
C005127,4.78,60,east,bank,2669.86,0,0,0
C005128,1.03,28,east,agent,5397.35,4,0,0
C005129,7.44,26,south,agent,1673.78,2,0,0
C005130,9.17,39,north,direct,7393.5,1,1,0
C005131,2.87,44,east,direct,4677.68,3,1,0
C005132,7.2,34,north,bank,3030.83,5,0,0
C005133,0.38,52,east,agent,8971.42,1,0,0
C005134,7.94,65,west,broker,5054.51,0,0,1
C005135,2.38,28,west,direct,4188.49,1,0,0
C005136,4.9,54,south,direct,4430.31,3,0,0
C005137,0.35,48,west,direct,3486.4,3,1,0
C005138,3.36,45,east,agent,1382.03,3,0,0
C005139,3.3,58,west,bank,5705.12,1,0,0
C005140,5.9,36,south,bank,4507.12,4,0,0
C005141,4.31,33,east,direct,1774.41,2,0,0
C005142,4.17,67,east,agent,4773.93,5,0,0
C005143,2.11,52,south,broker,6780.3,4,0,0
C005144,7.88,51,south,direct,1264.75,0,0,0
C005145,6.92,50,north,direct,3599.33,1,0,0
C005146,5.69,23,south,bank,3483.7,1,0,0
C005147,0.93,45,east,agent,1547.23,0,1,0
C005148,5.81,35,north,agent,2899.32,1,1,1
C005149,6.71,56,east,broker,2743.12,2,0,0
C005150,10.78,42,west,agent,3093.69,1,0,0
C005151,3.19,64,south,bank,1650.68,0,0,0
C005152,15.44,62,north,direct,2256.61,5,1,0
C005153,8.06,59,east,agent,3703.06,5,0,0
C005154,12.35,34,north,direct,3105.88,2,1,0
C005155,0.93,25,west,direct,2895.92,2,0,1
C005156,4.33,58,west,agent,7911.27,1,0,0
C005157,6.99,44,east,agent,7606.27,1,0,0
C005158,1.08,26,south,direct,4432.93,1,0,0
C005159,4.68,64,east,direct,5270.38,4,0,0
C005160,6.42,67,west,bank,8504.79,1,0,0
C005161,8.45,39,south,agent,2276.86,2,0,0
C005162,8.3,27,east,agent,5063.54,4,0,0
C005163,2.69,52,west,agent,4294.27,0,0,0
C005164,0.82,53,west,direct,4538.43,3,0,0
C005165,3.76,39,south,agent,6729.33,6,1,0
C005166,6.75,43,east,direct,2460.55,1,0,1
C005167,3.1,36,west,broker,2791.79,5,0,1
C005168,3.5,44,east,agent,9368.95,2,0,0
C005169,7.86,30,north,bank,2540.24,1,0,0
C005170,13.97,39,east,direct,2447.68,1,1,0
C005171,5.8,49,north,bank,9646.76,0,1,0
C005172,7.2,29,west,direct,2378.46,2,0,0
C005173,2.27,47,south,bank,1403.78,0,0,0
C005174,2.45,43,west,direct,8002.12,1,1,0
C005175,7.1,36,north,direct,2755.03,0,0,0
C005176,2.43,47,west,agent,13189.03,1,1,0
C005177,2.24,49,west,agent,11302.28,2,0,0
C005178,4.09,37,west,broker,7638.72,2,0,0
C005179,3.58,48,south,bank,7409.23,1,0,0
C005180,5.12,19,south,bank,8903.39,1,0,0
C005181,6.96,52,north,broker,1965.16,1,0,0
C005182,5.25,60,west,agent,4896.84,4,1,0
C005183,5.22,35,west,bank,5203.05,3,0,0
C005184,7.06,29,west,bank,4418.17,1,0,0
C005185,7.08,55,north,agent,3120.95,1,1,0
C005186,4.36,60,north,agent,5270.21,1,0,1
C005187,7.26,29,north,agent,3142.5,2,0,0
C005188,1.27,62,west,broker,7982.68,2,0,0
C005189,8.92,27,south,agent,1906.22,0,0,0
C005190,7.29,18,north,direct,22206.1,3,0,0
C005191,12.39,43,east,broker,4884.02,1,0,0
C005192,6.13,35,north,bank,5138.42,0,0,0
C005193,4.59,50,west,broker,4003.71,4,0,0
C005194,15.7,61,west,agent,3416.95,2,0,0
C005195,5.32,38,west,agent,6508.08,1,1,0
C005196,3.42,56,east,agent,4080.57,5,0,0
C005197,2.73,23,south,bank,4587.21,2,0,1
C005198,4.57,56,east,bank,1965.91,5,0,0
C005199,3.67,18,south,direct,8194.86,1,0,0
C005200,2.33,50,south,direct,6962.7,0,0,1
C005201,9.04,44,west,broker,3167.42,3,0,0
C005202,1.76,25,south,direct,1289.43,1,0,0
C005203,8.35,31,east,direct,3007.48,2,0,0
C005204,4.15,39,east,agent,4559.42,0,1,0
C005205,5.22,47,north,direct,6107.92,1,0,0
C005206,1.02,59,east,direct,1475.0,2,0,1
C005207,12.12,56,west,direct,2183.26,3,0,0
C005208,10.54,40,north,agent,9002.43,2,1,0
C005209,10.43,32,north,agent,3047.87,2,1,0
C005210,9.84,70,north,bank,10578.29,2,0,0
C005211,0.47,27,east,direct,2728.18,1,0,0
C005212,7.77,53,south,bank,7143.89,1,0,0
C005213,5.21,45,south,bank,2884.71,0,1,1
C005214,4.3,43,north,bank,2470.61,4,0,0
C005215,5.82,39,west,agent,1901.01,2,0,0
C005216,10.05,21,south,bank,6480.62,1,0,0
C005217,5.9,25,east,agent,5022.66,1,0,1
C005218,1.58,45,west,agent,5368.79,2,0,0
C005219,6.73,63,east,agent,3907.55,2,0,0
C005220,4.35,57,west,direct,5746.87,3,0,0
C005221,6.49,42,north,bank,3725.22,0,0,0
C005222,21.12,36,north,agent,2854.36,1,0,0
C005223,17.64,38,west,agent,3165.82,6,1,0
C005224,13.32,26,north,broker,8044.68,4,0,0
C005225,1.83,30,west,agent,3178.45,2,0,1
C005226,2.86,48,south,bank,1541.23,3,0,0
C005227,8.9,57,north,direct,8098.14,1,0,0
C005228,1.45,50,south,direct,3781.29,1,1,0
C005229,3.11,55,south,broker,4543.49,3,0,0
C005230,1.71,63,south,bank,4830.85,5,0,0
C005231,4.08,37,east,agent,6146.11,2,0,0
C005232,5.42,42,west,bank,8996.44,0,0,0
C005233,18.59,45,south,bank,6893.82,4,1,0
C005234,6.37,29,south,agent,6702.59,0,0,0
C005235,4.46,51,east,agent,2774.02,1,0,0
